Province.State,Country.Region,Lat,Long,date,cases,type
St Martin,France,18.0708,-63.0501,2020-01-31,0,death
St Martin,France,18.0708,-63.0501,2020-02-01,0,death
St Martin,France,18.0708,-63.0501,2020-02-02,0,death
St Martin,France,18.0708,-63.0501,2020-02-03,0,death
St Martin,France,18.0708,-63.0501,2020-02-04,0,death
St Martin,France,18.0708,-63.0501,2020-02-05,0,death
St Martin,France,18.0708,-63.0501,2020-02-06,0,death
St Martin,France,18.0708,-63.0501,2020-02-07,0,death
St Martin,France,18.0708,-63.0501,2020-02-08,0,death
St Martin,France,18.0708,-63.0501,2020-02-09,0,death
St Martin,France,18.0708,-63.0501,2020-02-10,0,death
St Martin,France,18.0708,-63.0501,2020-02-11,0,death
St Martin,France,18.0708,-63.0501,2020-02-12,0,death
St Martin,France,18.0708,-63.0501,2020-02-13,0,death
St Martin,France,18.0708,-63.0501,2020-02-14,0,death
St Martin,France,18.0708,-63.0501,2020-02-15,0,death
St Martin,France,18.0708,-63.0501,2020-02-16,0,death
St Martin,France,18.0708,-63.0501,2020-02-17,0,death
St Martin,France,18.0708,-63.0501,2020-02-18,0,death
St Martin,France,18.0708,-63.0501,2020-02-19,0,death
St Martin,France,18.0708,-63.0501,2020-02-20,0,death
St Martin,France,18.0708,-63.0501,2020-02-21,0,death
St Martin,France,18.0708,-63.0501,2020-02-22,0,death
St Martin,France,18.0708,-63.0501,2020-02-23,0,death
St Martin,France,18.0708,-63.0501,2020-02-24,0,death
St Martin,France,18.0708,-63.0501,2020-02-25,0,death
St Martin,France,18.0708,-63.0501,2020-02-26,0,death
St Martin,France,18.0708,-63.0501,2020-02-27,0,death
St Martin,France,18.0708,-63.0501,2020-02-28,0,death
St Martin,France,18.0708,-63.0501,2020-02-29,0,death
St Martin,France,18.0708,-63.0501,2020-03-01,0,death
St Martin,France,18.0708,-63.0501,2020-03-02,0,death
St Martin,France,18.0708,-63.0501,2020-03-03,0,death
St Martin,France,18.0708,-63.0501,2020-03-04,0,death
St Martin,France,18.0708,-63.0501,2020-03-05,0,death
St Martin,France,18.0708,-63.0501,2020-03-06,0,death
St Martin,France,18.0708,-63.0501,2020-03-07,0,death
St Martin,France,18.0708,-63.0501,2020-03-08,0,death
St Martin,France,18.0708,-63.0501,2020-03-09,0,death
St Martin,France,18.0708,-63.0501,2020-03-10,0,death
St Martin,France,18.0708,-63.0501,2020-03-11,0,death
St Martin,France,18.0708,-63.0501,2020-03-12,0,death
St Martin,France,18.0708,-63.0501,2020-03-13,0,death
St Martin,France,18.0708,-63.0501,2020-03-14,0,death
St Martin,France,18.0708,-63.0501,2020-03-15,0,death
St Martin,France,18.0708,-63.0501,2020-03-16,0,death
Tasmania,Australia,-41.4545,145.9707,2020-01-22,0,death
Tasmania,Australia,-41.4545,145.9707,2020-01-23,0,death
Tasmania,Australia,-41.4545,145.9707,2020-01-24,0,death
Tasmania,Australia,-41.4545,145.9707,2020-01-25,0,death
Tasmania,Australia,-41.4545,145.9707,2020-01-26,0,death
Tasmania,Australia,-41.4545,145.9707,2020-01-27,0,death
Tasmania,Australia,-41.4545,145.9707,2020-01-28,0,death
Tasmania,Australia,-41.4545,145.9707,2020-01-29,0,death
Tasmania,Australia,-41.4545,145.9707,2020-01-30,0,death
Tasmania,Australia,-41.4545,145.9707,2020-01-31,0,death
Tasmania,Australia,-41.4545,145.9707,2020-02-01,0,death
Tasmania,Australia,-41.4545,145.9707,2020-02-02,0,death
Tasmania,Australia,-41.4545,145.9707,2020-02-03,0,death
Tasmania,Australia,-41.4545,145.9707,2020-02-04,0,death
Tasmania,Australia,-41.4545,145.9707,2020-02-05,0,death
Tasmania,Australia,-41.4545,145.9707,2020-02-06,0,death
Tasmania,Australia,-41.4545,145.9707,2020-02-07,0,death
Tasmania,Australia,-41.4545,145.9707,2020-02-08,0,death
Tasmania,Australia,-41.4545,145.9707,2020-02-09,0,death
Tasmania,Australia,-41.4545,145.9707,2020-02-10,0,death
Tasmania,Australia,-41.4545,145.9707,2020-02-11,0,death
Tasmania,Australia,-41.4545,145.9707,2020-02-12,0,death
Tasmania,Australia,-41.4545,145.9707,2020-02-13,0,death
Tasmania,Australia,-41.4545,145.9707,2020-02-14,0,death
Tasmania,Australia,-41.4545,145.9707,2020-02-15,0,death
Tasmania,Australia,-41.4545,145.9707,2020-02-16,0,death
Tasmania,Australia,-41.4545,145.9707,2020-02-17,0,death
Tasmania,Australia,-41.4545,145.9707,2020-02-18,0,death
Tasmania,Australia,-41.4545,145.9707,2020-02-19,0,death
Tasmania,Australia,-41.4545,145.9707,2020-02-20,0,death
Tasmania,Australia,-41.4545,145.9707,2020-02-21,0,death
Tasmania,Australia,-41.4545,145.9707,2020-02-22,0,death
Tasmania,Australia,-41.4545,145.9707,2020-02-23,0,death
Tasmania,Australia,-41.4545,145.9707,2020-02-24,0,death
Tasmania,Australia,-41.4545,145.9707,2020-02-25,0,death
Tasmania,Australia,-41.4545,145.9707,2020-02-26,0,death
Tasmania,Australia,-41.4545,145.9707,2020-02-27,0,death
Tasmania,Australia,-41.4545,145.9707,2020-02-28,0,death
Tasmania,Australia,-41.4545,145.9707,2020-02-29,0,death
Tasmania,Australia,-41.4545,145.9707,2020-03-01,0,death
Tasmania,Australia,-41.4545,145.9707,2020-03-02,0,death
Tasmania,Australia,-41.4545,145.9707,2020-03-03,0,death
Tasmania,Australia,-41.4545,145.9707,2020-03-04,0,death
Tasmania,Australia,-41.4545,145.9707,2020-03-05,0,death
Tasmania,Australia,-41.4545,145.9707,2020-03-06,0,death
Tasmania,Australia,-41.4545,145.9707,2020-03-07,0,death
Tasmania,Australia,-41.4545,145.9707,2020-03-08,0,death
Tasmania,Australia,-41.4545,145.9707,2020-03-09,0,death
Tasmania,Australia,-41.4545,145.9707,2020-03-10,0,death
Tasmania,Australia,-41.4545,145.9707,2020-03-11,0,death
Tasmania,Australia,-41.4545,145.9707,2020-03-12,0,death
Tasmania,Australia,-41.4545,145.9707,2020-03-13,0,death
Tasmania,Australia,-41.4545,145.9707,2020-03-14,0,death
Tasmania,Australia,-41.4545,145.9707,2020-03-15,0,death
Tasmania,Australia,-41.4545,145.9707,2020-03-16,0,death
Tennessee,US,35.7478,-86.6923,2020-01-22,0,death
Tennessee,US,35.7478,-86.6923,2020-01-23,0,death
Tennessee,US,35.7478,-86.6923,2020-01-24,0,death
Tennessee,US,35.7478,-86.6923,2020-01-25,0,death
Tennessee,US,35.7478,-86.6923,2020-01-26,0,death
Tennessee,US,35.7478,-86.6923,2020-01-27,0,death
Tennessee,US,35.7478,-86.6923,2020-01-28,0,death
Tennessee,US,35.7478,-86.6923,2020-01-29,0,death
Tennessee,US,35.7478,-86.6923,2020-01-30,0,death
Tennessee,US,35.7478,-86.6923,2020-01-31,0,death
Tennessee,US,35.7478,-86.6923,2020-02-01,0,death
Tennessee,US,35.7478,-86.6923,2020-02-02,0,death
Tennessee,US,35.7478,-86.6923,2020-02-03,0,death
Tennessee,US,35.7478,-86.6923,2020-02-04,0,death
Tennessee,US,35.7478,-86.6923,2020-02-05,0,death
Tennessee,US,35.7478,-86.6923,2020-02-06,0,death
Tennessee,US,35.7478,-86.6923,2020-02-07,0,death
Tennessee,US,35.7478,-86.6923,2020-02-08,0,death
Tennessee,US,35.7478,-86.6923,2020-02-09,0,death
Tennessee,US,35.7478,-86.6923,2020-02-10,0,death
Tennessee,US,35.7478,-86.6923,2020-02-11,0,death
Tennessee,US,35.7478,-86.6923,2020-02-12,0,death
Tennessee,US,35.7478,-86.6923,2020-02-13,0,death
Tennessee,US,35.7478,-86.6923,2020-02-14,0,death
Tennessee,US,35.7478,-86.6923,2020-02-15,0,death
Tennessee,US,35.7478,-86.6923,2020-02-16,0,death
Tennessee,US,35.7478,-86.6923,2020-02-17,0,death
Tennessee,US,35.7478,-86.6923,2020-02-18,0,death
Tennessee,US,35.7478,-86.6923,2020-02-19,0,death
Tennessee,US,35.7478,-86.6923,2020-02-20,0,death
Tennessee,US,35.7478,-86.6923,2020-02-21,0,death
Tennessee,US,35.7478,-86.6923,2020-02-22,0,death
Tennessee,US,35.7478,-86.6923,2020-02-23,0,death
Tennessee,US,35.7478,-86.6923,2020-02-24,0,death
Tennessee,US,35.7478,-86.6923,2020-02-25,0,death
Tennessee,US,35.7478,-86.6923,2020-02-26,0,death
Tennessee,US,35.7478,-86.6923,2020-02-27,0,death
Tennessee,US,35.7478,-86.6923,2020-02-28,0,death
Tennessee,US,35.7478,-86.6923,2020-02-29,0,death
Tennessee,US,35.7478,-86.6923,2020-03-01,0,death
Tennessee,US,35.7478,-86.6923,2020-03-02,0,death
Tennessee,US,35.7478,-86.6923,2020-03-03,0,death
Tennessee,US,35.7478,-86.6923,2020-03-04,0,death
Tennessee,US,35.7478,-86.6923,2020-03-05,0,death
Tennessee,US,35.7478,-86.6923,2020-03-06,0,death
Tennessee,US,35.7478,-86.6923,2020-03-07,0,death
Tennessee,US,35.7478,-86.6923,2020-03-08,0,death
Tennessee,US,35.7478,-86.6923,2020-03-09,0,death
Tennessee,US,35.7478,-86.6923,2020-03-10,0,death
Tennessee,US,35.7478,-86.6923,2020-03-11,0,death
Tennessee,US,35.7478,-86.6923,2020-03-12,0,death
Tennessee,US,35.7478,-86.6923,2020-03-13,0,death
Tennessee,US,35.7478,-86.6923,2020-03-14,0,death
Tennessee,US,35.7478,-86.6923,2020-03-15,0,death
Tennessee,US,35.7478,-86.6923,2020-03-16,0,death
Texas,US,31.0545,-97.5635,2020-01-22,0,death
Texas,US,31.0545,-97.5635,2020-01-23,0,death
Texas,US,31.0545,-97.5635,2020-01-24,0,death
Texas,US,31.0545,-97.5635,2020-01-25,0,death
Texas,US,31.0545,-97.5635,2020-01-26,0,death
Texas,US,31.0545,-97.5635,2020-01-27,0,death
Texas,US,31.0545,-97.5635,2020-01-28,0,death
Texas,US,31.0545,-97.5635,2020-01-29,0,death
Texas,US,31.0545,-97.5635,2020-01-30,0,death
Texas,US,31.0545,-97.5635,2020-01-31,0,death
Texas,US,31.0545,-97.5635,2020-02-01,0,death
Texas,US,31.0545,-97.5635,2020-02-02,0,death
Texas,US,31.0545,-97.5635,2020-02-03,0,death
Texas,US,31.0545,-97.5635,2020-02-04,0,death
Texas,US,31.0545,-97.5635,2020-02-05,0,death
Texas,US,31.0545,-97.5635,2020-02-06,0,death
Texas,US,31.0545,-97.5635,2020-02-07,0,death
Texas,US,31.0545,-97.5635,2020-02-08,0,death
Texas,US,31.0545,-97.5635,2020-02-09,0,death
Texas,US,31.0545,-97.5635,2020-02-10,0,death
Texas,US,31.0545,-97.5635,2020-02-11,0,death
Texas,US,31.0545,-97.5635,2020-02-12,0,death
Texas,US,31.0545,-97.5635,2020-02-13,0,death
Texas,US,31.0545,-97.5635,2020-02-14,0,death
Texas,US,31.0545,-97.5635,2020-02-15,0,death
Texas,US,31.0545,-97.5635,2020-02-16,0,death
Texas,US,31.0545,-97.5635,2020-02-17,0,death
Texas,US,31.0545,-97.5635,2020-02-18,0,death
Texas,US,31.0545,-97.5635,2020-02-19,0,death
Texas,US,31.0545,-97.5635,2020-02-20,0,death
Texas,US,31.0545,-97.5635,2020-02-21,0,death
Texas,US,31.0545,-97.5635,2020-02-22,0,death
Texas,US,31.0545,-97.5635,2020-02-23,0,death
Texas,US,31.0545,-97.5635,2020-02-24,0,death
Texas,US,31.0545,-97.5635,2020-02-25,0,death
Texas,US,31.0545,-97.5635,2020-02-26,0,death
Texas,US,31.0545,-97.5635,2020-02-27,0,death
Texas,US,31.0545,-97.5635,2020-02-28,0,death
Texas,US,31.0545,-97.5635,2020-02-29,0,death
Texas,US,31.0545,-97.5635,2020-03-01,0,death
Texas,US,31.0545,-97.5635,2020-03-02,0,death
Texas,US,31.0545,-97.5635,2020-03-03,0,death
Texas,US,31.0545,-97.5635,2020-03-04,0,death
Texas,US,31.0545,-97.5635,2020-03-05,0,death
Texas,US,31.0545,-97.5635,2020-03-06,0,death
Texas,US,31.0545,-97.5635,2020-03-07,0,death
Texas,US,31.0545,-97.5635,2020-03-08,0,death
Texas,US,31.0545,-97.5635,2020-03-09,0,death
Texas,US,31.0545,-97.5635,2020-03-10,0,death
Texas,US,31.0545,-97.5635,2020-03-11,0,death
Texas,US,31.0545,-97.5635,2020-03-12,0,death
Texas,US,31.0545,-97.5635,2020-03-13,0,death
Texas,US,31.0545,-97.5635,2020-03-14,0,death
Texas,US,31.0545,-97.5635,2020-03-15,0,death
Texas,US,31.0545,-97.5635,2020-03-16,0,death
Tianjin,China,39.3054,117.323,2020-01-22,0,death
Tianjin,China,39.3054,117.323,2020-01-23,0,death
Tianjin,China,39.3054,117.323,2020-01-24,0,death
Tianjin,China,39.3054,117.323,2020-01-25,0,death
Tianjin,China,39.3054,117.323,2020-01-26,0,death
Tianjin,China,39.3054,117.323,2020-01-27,0,death
Tianjin,China,39.3054,117.323,2020-01-28,0,death
Tianjin,China,39.3054,117.323,2020-01-29,0,death
Tianjin,China,39.3054,117.323,2020-01-30,0,death
Tianjin,China,39.3054,117.323,2020-01-31,0,death
Tianjin,China,39.3054,117.323,2020-02-01,0,death
Tianjin,China,39.3054,117.323,2020-02-02,0,death
Tianjin,China,39.3054,117.323,2020-02-03,0,death
Tianjin,China,39.3054,117.323,2020-02-04,0,death
Tianjin,China,39.3054,117.323,2020-02-05,1,death
Tianjin,China,39.3054,117.323,2020-02-06,0,death
Tianjin,China,39.3054,117.323,2020-02-07,0,death
Tianjin,China,39.3054,117.323,2020-02-08,0,death
Tianjin,China,39.3054,117.323,2020-02-09,0,death
Tianjin,China,39.3054,117.323,2020-02-10,0,death
Tianjin,China,39.3054,117.323,2020-02-11,1,death
Tianjin,China,39.3054,117.323,2020-02-12,0,death
Tianjin,China,39.3054,117.323,2020-02-13,1,death
Tianjin,China,39.3054,117.323,2020-02-14,0,death
Tianjin,China,39.3054,117.323,2020-02-15,0,death
Tianjin,China,39.3054,117.323,2020-02-16,0,death
Tianjin,China,39.3054,117.323,2020-02-17,0,death
Tianjin,China,39.3054,117.323,2020-02-18,0,death
Tianjin,China,39.3054,117.323,2020-02-19,0,death
Tianjin,China,39.3054,117.323,2020-02-20,0,death
Tianjin,China,39.3054,117.323,2020-02-21,0,death
Tianjin,China,39.3054,117.323,2020-02-22,0,death
Tianjin,China,39.3054,117.323,2020-02-23,0,death
Tianjin,China,39.3054,117.323,2020-02-24,0,death
Tianjin,China,39.3054,117.323,2020-02-25,0,death
Tianjin,China,39.3054,117.323,2020-02-26,0,death
Tianjin,China,39.3054,117.323,2020-02-27,0,death
Tianjin,China,39.3054,117.323,2020-02-28,0,death
Tianjin,China,39.3054,117.323,2020-02-29,0,death
Tianjin,China,39.3054,117.323,2020-03-01,0,death
Tianjin,China,39.3054,117.323,2020-03-02,0,death
Tianjin,China,39.3054,117.323,2020-03-03,0,death
Tianjin,China,39.3054,117.323,2020-03-04,0,death
Tianjin,China,39.3054,117.323,2020-03-05,0,death
Tianjin,China,39.3054,117.323,2020-03-06,0,death
Tianjin,China,39.3054,117.323,2020-03-07,0,death
Tianjin,China,39.3054,117.323,2020-03-08,0,death
Tianjin,China,39.3054,117.323,2020-03-09,0,death
Tianjin,China,39.3054,117.323,2020-03-10,0,death
Tianjin,China,39.3054,117.323,2020-03-11,0,death
Tianjin,China,39.3054,117.323,2020-03-12,0,death
Tianjin,China,39.3054,117.323,2020-03-13,0,death
Tianjin,China,39.3054,117.323,2020-03-14,0,death
Tianjin,China,39.3054,117.323,2020-03-15,0,death
Tianjin,China,39.3054,117.323,2020-03-16,0,death
Tibet,China,31.6927,88.0924,2020-01-22,0,death
Tibet,China,31.6927,88.0924,2020-01-23,0,death
Tibet,China,31.6927,88.0924,2020-01-24,0,death
Tibet,China,31.6927,88.0924,2020-01-25,0,death
Tibet,China,31.6927,88.0924,2020-01-26,0,death
Tibet,China,31.6927,88.0924,2020-01-27,0,death
Tibet,China,31.6927,88.0924,2020-01-28,0,death
Tibet,China,31.6927,88.0924,2020-01-29,0,death
Tibet,China,31.6927,88.0924,2020-01-30,0,death
Tibet,China,31.6927,88.0924,2020-01-31,0,death
Tibet,China,31.6927,88.0924,2020-02-01,0,death
Tibet,China,31.6927,88.0924,2020-02-02,0,death
Tibet,China,31.6927,88.0924,2020-02-03,0,death
Tibet,China,31.6927,88.0924,2020-02-04,0,death
Tibet,China,31.6927,88.0924,2020-02-05,0,death
Tibet,China,31.6927,88.0924,2020-02-06,0,death
Tibet,China,31.6927,88.0924,2020-02-07,0,death
Tibet,China,31.6927,88.0924,2020-02-08,0,death
Tibet,China,31.6927,88.0924,2020-02-09,0,death
Tibet,China,31.6927,88.0924,2020-02-10,0,death
Tibet,China,31.6927,88.0924,2020-02-11,0,death
Tibet,China,31.6927,88.0924,2020-02-12,0,death
Tibet,China,31.6927,88.0924,2020-02-13,0,death
Tibet,China,31.6927,88.0924,2020-02-14,0,death
Tibet,China,31.6927,88.0924,2020-02-15,0,death
Tibet,China,31.6927,88.0924,2020-02-16,0,death
Tibet,China,31.6927,88.0924,2020-02-17,0,death
Tibet,China,31.6927,88.0924,2020-02-18,0,death
Tibet,China,31.6927,88.0924,2020-02-19,0,death
Tibet,China,31.6927,88.0924,2020-02-20,0,death
Tibet,China,31.6927,88.0924,2020-02-21,0,death
Tibet,China,31.6927,88.0924,2020-02-22,0,death
Tibet,China,31.6927,88.0924,2020-02-23,0,death
Tibet,China,31.6927,88.0924,2020-02-24,0,death
Tibet,China,31.6927,88.0924,2020-02-25,0,death
Tibet,China,31.6927,88.0924,2020-02-26,0,death
Tibet,China,31.6927,88.0924,2020-02-27,0,death
Tibet,China,31.6927,88.0924,2020-02-28,0,death
Tibet,China,31.6927,88.0924,2020-02-29,0,death
Tibet,China,31.6927,88.0924,2020-03-01,0,death
Tibet,China,31.6927,88.0924,2020-03-02,0,death
Tibet,China,31.6927,88.0924,2020-03-03,0,death
Tibet,China,31.6927,88.0924,2020-03-04,0,death
Tibet,China,31.6927,88.0924,2020-03-05,0,death
Tibet,China,31.6927,88.0924,2020-03-06,0,death
Tibet,China,31.6927,88.0924,2020-03-07,0,death
Tibet,China,31.6927,88.0924,2020-03-08,0,death
Tibet,China,31.6927,88.0924,2020-03-09,0,death
Tibet,China,31.6927,88.0924,2020-03-10,0,death
Tibet,China,31.6927,88.0924,2020-03-11,0,death
Tibet,China,31.6927,88.0924,2020-03-12,0,death
Tibet,China,31.6927,88.0924,2020-03-13,0,death
Tibet,China,31.6927,88.0924,2020-03-14,0,death
Tibet,China,31.6927,88.0924,2020-03-15,0,death
Tibet,China,31.6927,88.0924,2020-03-16,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-01-22,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-01-23,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-01-24,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-01-25,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-01-26,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-01-27,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-01-28,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-01-29,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-01-30,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-01-31,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-01,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-02,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-03,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-04,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-05,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-06,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-07,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-08,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-09,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-10,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-11,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-12,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-13,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-14,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-15,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-16,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-17,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-18,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-19,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-20,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-21,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-22,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-23,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-24,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-25,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-26,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-27,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-28,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-29,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-03-01,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-03-02,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-03-03,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-03-04,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-03-05,1,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-03-06,1,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-03-07,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-03-08,1,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-03-09,1,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-03-10,2,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-03-11,2,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-03-12,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-03-13,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-03-14,13,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-03-15,0,death
United Kingdom,United Kingdom,55.3781,-3.436,2020-03-16,34,death
Utah,US,40.15,-111.8624,2020-01-22,0,death
Utah,US,40.15,-111.8624,2020-01-23,0,death
Utah,US,40.15,-111.8624,2020-01-24,0,death
Utah,US,40.15,-111.8624,2020-01-25,0,death
Utah,US,40.15,-111.8624,2020-01-26,0,death
Utah,US,40.15,-111.8624,2020-01-27,0,death
Utah,US,40.15,-111.8624,2020-01-28,0,death
Utah,US,40.15,-111.8624,2020-01-29,0,death
Utah,US,40.15,-111.8624,2020-01-30,0,death
Utah,US,40.15,-111.8624,2020-01-31,0,death
Utah,US,40.15,-111.8624,2020-02-01,0,death
Utah,US,40.15,-111.8624,2020-02-02,0,death
Utah,US,40.15,-111.8624,2020-02-03,0,death
Utah,US,40.15,-111.8624,2020-02-04,0,death
Utah,US,40.15,-111.8624,2020-02-05,0,death
Utah,US,40.15,-111.8624,2020-02-06,0,death
Utah,US,40.15,-111.8624,2020-02-07,0,death
Utah,US,40.15,-111.8624,2020-02-08,0,death
Utah,US,40.15,-111.8624,2020-02-09,0,death
Utah,US,40.15,-111.8624,2020-02-10,0,death
Utah,US,40.15,-111.8624,2020-02-11,0,death
Utah,US,40.15,-111.8624,2020-02-12,0,death
Utah,US,40.15,-111.8624,2020-02-13,0,death
Utah,US,40.15,-111.8624,2020-02-14,0,death
Utah,US,40.15,-111.8624,2020-02-15,0,death
Utah,US,40.15,-111.8624,2020-02-16,0,death
Utah,US,40.15,-111.8624,2020-02-17,0,death
Utah,US,40.15,-111.8624,2020-02-18,0,death
Utah,US,40.15,-111.8624,2020-02-19,0,death
Utah,US,40.15,-111.8624,2020-02-20,0,death
Utah,US,40.15,-111.8624,2020-02-21,0,death
Utah,US,40.15,-111.8624,2020-02-22,0,death
Utah,US,40.15,-111.8624,2020-02-23,0,death
Utah,US,40.15,-111.8624,2020-02-24,0,death
Utah,US,40.15,-111.8624,2020-02-25,0,death
Utah,US,40.15,-111.8624,2020-02-26,0,death
Utah,US,40.15,-111.8624,2020-02-27,0,death
Utah,US,40.15,-111.8624,2020-02-28,0,death
Utah,US,40.15,-111.8624,2020-02-29,0,death
Utah,US,40.15,-111.8624,2020-03-01,0,death
Utah,US,40.15,-111.8624,2020-03-02,0,death
Utah,US,40.15,-111.8624,2020-03-03,0,death
Utah,US,40.15,-111.8624,2020-03-04,0,death
Utah,US,40.15,-111.8624,2020-03-05,0,death
Utah,US,40.15,-111.8624,2020-03-06,0,death
Utah,US,40.15,-111.8624,2020-03-07,0,death
Utah,US,40.15,-111.8624,2020-03-08,0,death
Utah,US,40.15,-111.8624,2020-03-09,0,death
Utah,US,40.15,-111.8624,2020-03-10,0,death
Utah,US,40.15,-111.8624,2020-03-11,0,death
Utah,US,40.15,-111.8624,2020-03-12,0,death
Utah,US,40.15,-111.8624,2020-03-13,0,death
Utah,US,40.15,-111.8624,2020-03-14,0,death
Utah,US,40.15,-111.8624,2020-03-15,0,death
Utah,US,40.15,-111.8624,2020-03-16,0,death
Vermont,US,44.0459,-72.7107,2020-01-22,0,death
Vermont,US,44.0459,-72.7107,2020-01-23,0,death
Vermont,US,44.0459,-72.7107,2020-01-24,0,death
Vermont,US,44.0459,-72.7107,2020-01-25,0,death
Vermont,US,44.0459,-72.7107,2020-01-26,0,death
Vermont,US,44.0459,-72.7107,2020-01-27,0,death
Vermont,US,44.0459,-72.7107,2020-01-28,0,death
Vermont,US,44.0459,-72.7107,2020-01-29,0,death
Vermont,US,44.0459,-72.7107,2020-01-30,0,death
Vermont,US,44.0459,-72.7107,2020-01-31,0,death
Vermont,US,44.0459,-72.7107,2020-02-01,0,death
Vermont,US,44.0459,-72.7107,2020-02-02,0,death
Vermont,US,44.0459,-72.7107,2020-02-03,0,death
Vermont,US,44.0459,-72.7107,2020-02-04,0,death
Vermont,US,44.0459,-72.7107,2020-02-05,0,death
Vermont,US,44.0459,-72.7107,2020-02-06,0,death
Vermont,US,44.0459,-72.7107,2020-02-07,0,death
Vermont,US,44.0459,-72.7107,2020-02-08,0,death
Vermont,US,44.0459,-72.7107,2020-02-09,0,death
Vermont,US,44.0459,-72.7107,2020-02-10,0,death
Vermont,US,44.0459,-72.7107,2020-02-11,0,death
Vermont,US,44.0459,-72.7107,2020-02-12,0,death
Vermont,US,44.0459,-72.7107,2020-02-13,0,death
Vermont,US,44.0459,-72.7107,2020-02-14,0,death
Vermont,US,44.0459,-72.7107,2020-02-15,0,death
Vermont,US,44.0459,-72.7107,2020-02-16,0,death
Vermont,US,44.0459,-72.7107,2020-02-17,0,death
Vermont,US,44.0459,-72.7107,2020-02-18,0,death
Vermont,US,44.0459,-72.7107,2020-02-19,0,death
Vermont,US,44.0459,-72.7107,2020-02-20,0,death
Vermont,US,44.0459,-72.7107,2020-02-21,0,death
Vermont,US,44.0459,-72.7107,2020-02-22,0,death
Vermont,US,44.0459,-72.7107,2020-02-23,0,death
Vermont,US,44.0459,-72.7107,2020-02-24,0,death
Vermont,US,44.0459,-72.7107,2020-02-25,0,death
Vermont,US,44.0459,-72.7107,2020-02-26,0,death
Vermont,US,44.0459,-72.7107,2020-02-27,0,death
Vermont,US,44.0459,-72.7107,2020-02-28,0,death
Vermont,US,44.0459,-72.7107,2020-02-29,0,death
Vermont,US,44.0459,-72.7107,2020-03-01,0,death
Vermont,US,44.0459,-72.7107,2020-03-02,0,death
